,home_team,away_team,date,home_team_win,prediction,match,cumulative_average
118,TBL,BOS,2016-11-03,0,1,0,0.563025210084
119,SJS,CGY,2016-11-03,0,1,0,0.558333333333
120,OTT,VAN,2016-11-03,1,1,1,0.561983471074
121,NYR,EDM,2016-11-03,1,0,0,0.55737704918
122,LAK,PIT,2016-11-03,1,1,1,0.560975609756
123,DAL,STL,2016-11-03,1,0,0,0.556451612903
124,CHI,COL,2016-11-03,1,1,1,0.56
125,BUF,TOR,2016-11-03,0,0,1,0.563492063492
126,ARI,NSH,2016-11-03,1,1,1,0.566929133858
127,FLA,NJD,2016-11-03,1,0,0,0.5625
128,ANA,ARI,2016-11-04,1,1,1,0.565891472868
129,CBJ,MTL,2016-11-04,1,1,1,0.569230769231
130,DET,WPG,2016-11-04,0,1,0,0.564885496183
131,WSH,FLA,2016-11-05,1,0,0,0.560606060606
132,TOR,VAN,2016-11-05,1,0,0,0.556390977444
133,TBL,NJD,2016-11-05,1,0,0,0.55223880597
134,STL,CBJ,2016-11-05,1,1,1,0.555555555556
135,SJS,PIT,2016-11-05,0,1,0,0.551470588235
136,OTT,BUF,2016-11-05,0,0,1,0.554744525547
137,LAK,CGY,2016-11-05,1,1,1,0.557971014493
138,NSH,CAR,2016-11-05,0,0,1,0.561151079137
139,MTL,PHI,2016-11-05,1,0,0,0.557142857143
140,DAL,CHI,2016-11-05,0,1,0,0.553191489362
141,COL,MIN,2016-11-05,1,1,1,0.556338028169
142,BOS,NYR,2016-11-05,0,1,0,0.552447552448
143,NYI,EDM,2016-11-05,0,0,1,0.555555555556
144,STL,COL,2016-11-06,1,1,1,0.558620689655
145,DET,EDM,2016-11-06,0,1,0,0.554794520548
146,NYR,WPG,2016-11-06,1,1,1,0.557823129252
147,CAR,NJD,2016-11-06,0,0,1,0.560810810811
148,ANA,CGY,2016-11-06,1,1,1,0.563758389262
149,CHI,DAL,2016-11-06,1,0,0,0.56
150,BOS,BUF,2016-11-07,1,0,0,0.556291390728
151,FLA,TBL,2016-11-07,1,0,0,0.552631578947
152,NYI,VAN,2016-11-07,1,1,1,0.555555555556
153,WSH,SJS,2016-11-08,0,1,0,0.551948051948
154,WPG,DAL,2016-11-08,1,1,1,0.554838709677
155,TOR,LAK,2016-11-08,0,0,1,0.557692307692
156,PIT,EDM,2016-11-08,1,1,1,0.56050955414
157,PHI,DET,2016-11-08,0,1,0,0.556962025316
158,NSH,OTT,2016-11-08,1,1,1,0.559748427673
159,NJD,CAR,2016-11-08,1,1,1,0.5625
160,MTL,BOS,2016-11-08,1,0,0,0.55900621118
161,COL,ARI,2016-11-08,0,1,0,0.555555555556
162,NYR,VAN,2016-11-08,0,0,1,0.558282208589
163,BUF,OTT,2016-11-09,0,1,0,0.55487804878
164,CBJ,ANA,2016-11-09,1,0,0,0.551515151515
165,STL,CHI,2016-11-09,0,0,1,0.55421686747
166,MTL,LAK,2016-11-10,1,0,0,0.550898203593
167,PIT,MIN,2016-11-10,0,1,0,0.547619047619
168,TBL,NYI,2016-11-10,1,1,1,0.550295857988
169,FLA,SJS,2016-11-10,0,1,0,0.547058823529
170,NSH,STL,2016-11-10,1,1,1,0.549707602339
171,CGY,DAL,2016-11-10,0,0,1,0.552325581395
172,CAR,ANA,2016-11-10,0,0,1,0.554913294798
173,BOS,CBJ,2016-11-10,1,1,1,0.557471264368
174,ARI,WPG,2016-11-10,0,0,1,0.56
175,DET,VAN,2016-11-10,1,1,1,0.5625
176,BUF,NJD,2016-11-11,0,1,0,0.559322033898
177,CHI,WSH,2016-11-11,0,0,1,0.561797752809
178,COL,WPG,2016-11-11,1,1,1,0.564245810056
179,EDM,DAL,2016-11-11,0,0,1,0.566666666667
180,OTT,LAK,2016-11-11,1,1,1,0.569060773481
181,TOR,PHI,2016-11-11,1,0,0,0.565934065934
182,TBL,SJS,2016-11-12,0,1,0,0.562841530055
183,PIT,TOR,2016-11-12,1,1,1,0.565217391304
184,PHI,MIN,2016-11-12,1,1,1,0.567567567568
185,NSH,ANA,2016-11-12,1,0,0,0.564516129032
186,NJD,BUF,2016-11-12,1,1,1,0.566844919786
187,CGY,NYR,2016-11-12,0,1,0,0.563829787234
188,FLA,NYI,2016-11-12,1,1,1,0.566137566138
189,CBJ,STL,2016-11-12,1,1,1,0.568421052632
190,CAR,WSH,2016-11-12,1,1,1,0.570680628272
191,ARI,BOS,2016-11-12,0,1,0,0.567708333333
192,MTL,DET,2016-11-12,1,0,0,0.564766839378
193,WPG,LAK,2016-11-13,1,0,0,0.561855670103
194,CHI,MTL,2016-11-13,1,1,1,0.564102564103
195,COL,BOS,2016-11-13,0,1,0,0.561224489796
196,EDM,NYR,2016-11-13,0,1,0,0.558375634518
197,OTT,MIN,2016-11-13,0,0,1,0.560606060606
198,VAN,DAL,2016-11-13,1,1,1,0.562814070352
199,NYI,TBL,2016-11-14,-100,1,0,0.56
